pattern_id,predicate,sup,card_class,pr_quartile,acc_exact_match%,acc_edit_sim%,acc_jaccard_sim%,acc_rouge_l%,acc_bleu%,acc_bert_cosine%,n_q
P6,voice,6364,single,Q1,2.941176470588235,2.941176470588235,2.941176470588235,2.941176470588235,0.0,2.941176470588235,68
P7,producer,4764,few,Q4,0.0,0.0,1.895734597156398,0.0,0.0,0.4739336492890995,211
P7,producer,4764,few,Q3,0.0,0.0,0.9478672985781992,0.0,0.0,0.4739336492890995,211
P7,producer,4764,few,Q2,0.0,0.0,1.895734597156398,0.0,0.0,1.4218009478672986,211
P7,producer,4764,few,Q1,0.0,1.4285714285714286,3.8095238095238098,2.380952380952381,0.0,3.8095238095238098,210
P7,producer,4764,many,Q4,0.0,0.0,0.0,0.0,0.0,0.0,1
P7,producer,4764,many,Q3,0.0,0.0,0.0,0.0,0.0,0.0,1
P7,producer,4764,many,Q2,0.0,0.0,0.0,0.0,0.0,0.0,1
P7,producer,4764,single,Q4,0.2801120448179272,0.2801120448179272,0.2801120448179272,0.2801120448179272,0.0,0.2801120448179272,714
P7,producer,4764,single,Q3,0.1400560224089636,0.1400560224089636,0.4201680672268907,0.4201680672268907,0.0,0.2801120448179272,714
P7,producer,4764,single,Q2,1.400560224089636,1.400560224089636,1.5406162464985995,1.400560224089636,0.0,1.400560224089636,714
P7,producer,4764,single,Q1,0.700280112044818,0.700280112044818,0.8403361344537815,0.8403361344537815,0.0,0.8403361344537815,714
P8,author,4612,few,Q4,0.0,0.0,0.0,0.0,0.0,0.0,200
P8,author,4612,few,Q3,0.0,0.0,0.0,0.0,0.0,0.0,200
P8,author,4612,few,Q2,0.0,0.0,0.5,0.0,0.0,1.0,200
P8,author,4612,few,Q1,0.0,0.5050505050505051,1.5151515151515151,1.0101010101010102,0.0,1.0101010101010102,198
P8,author,4612,many,Q4,0.0,0.0,0.0,0.0,0.0,0.0,1
P8,author,4612,many,Q3,0.0,0.0,0.0,0.0,0.0,0.0,1
P8,author,4612,many,Q2,0.0,0.0,0.0,0.0,0.0,0.0,1
P8,author,4612,many,Q1,0.0,0.0,0.0,0.0,0.0,0.0,1
P8,author,4612,single,Q4,1.7857142857142856,1.7857142857142856,2.1103896103896105,1.948051948051948,0.3246753246753247,1.7857142857142856,616
P8,author,4612,single,Q3,1.2987012987012987,1.2987012987012987,1.461038961038961,1.461038961038961,0.0,1.6233766233766231,616
P8,author,4612,single,Q2,2.922077922077922,2.922077922077922,3.4090909090909087,3.2467532467532463,0.3246753246753247,2.922077922077922,616
P8,author,4612,single,Q1,5.048859934853421,5.048859934853421,6.188925081433225,5.863192182410423,0.4885993485342019,5.374592833876222,614
P9,composer,2771,few,Q4,0.0,0.0,0.0,0.0,0.0,0.0,66
P9,composer,2771,few,Q3,0.0,0.0,1.5151515151515151,0.0,0.0,0.0,66
P9,composer,2771,few,Q2,0.0,0.0,0.0,0.0,0.0,0.0,66
P9,composer,2771,few,Q1,0.0,0.0,0.0,0.0,0.0,0.0,65
P9,composer,2771,many,Q4,0.0,0.0,0.0,0.0,0.0,0.0,1
P9,composer,2771,many,Q3,0.0,0.0,0.0,0.0,0.0,0.0,1
P9,composer,2771,single,Q4,0.3717472118959107,0.3717472118959107,0.3717472118959107,0.3717472118959107,0.0,0.3717472118959107,538
P9,composer,2771,single,Q3,0.1858736059479553,0.1858736059479553,0.1858736059479553,0.1858736059479553,0.0,0.1858736059479553,538
P9,composer,2771,single,Q2,0.3717472118959107,0.3717472118959107,0.3717472118959107,0.3717472118959107,0.0,0.3717472118959107,538
P9,composer,2771,single,Q1,2.0522388059701493,2.0522388059701493,2.0522388059701493,2.0522388059701493,0.0,2.0522388059701493,536
